"HealthTopic","Population","Distribution","Unit","Time","RegionCode","RegionName","CategoryIndex","Category","Value"
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","IE","Ireland",3,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","IE","Ireland",4,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","IS","Iceland",1,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","IS","Iceland",2,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","IS","Iceland",3,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","IS","Iceland",4,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","IT","Italy",1,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","IT","Italy",2,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","IT","Italy",3,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","IT","Italy",4,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","LT","Lithuania",1,"RECRWATER",0.000000000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","LT","Lithuania",2,"ANIMAL",0.000000000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","LT","Lithuania",3,"FOOD",100.000000000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","LT","Lithuania",4,"OTHER",0.000000000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","LU","Luxembourg",1,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","LU","Luxembourg",2,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","LU","Luxembourg",3,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","LU","Luxembourg",4,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","LV","Latvia",1,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","LV","Latvia",2,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","LV","Latvia",3,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","LV","Latvia",4,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","MT","Malta",1,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","MT","Malta",2,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","MT","Malta",3,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","MT","Malta",4,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","NL","Netherlands",1,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","NL","Netherlands",2,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","NL","Netherlands",3,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","NL","Netherlands",4,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","PL","Poland",1,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","PL","Poland",2,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","PL","Poland",3,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","PL","Poland",4,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","PT","Portugal",1,"RECRWATER",0.000000000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","PT","Portugal",2,"ANIMAL",90.909090900
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","PT","Portugal",3,"FOOD",9.090909090
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","PT","Portugal",4,"OTHER",0.000000000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","RO","Romania",1,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","RO","Romania",2,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","RO","Romania",3,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","RO","Romania",4,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","SE","Sweden",1,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","SE","Sweden",2,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","SE","Sweden",3,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","SE","Sweden",4,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","SI","Slovenia",1,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","SI","Slovenia",2,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","SI","Slovenia",3,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","SI","Slovenia",4,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","SK","Slovakia",1,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","SK","Slovakia",2,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","SK","Slovakia",3,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","SK","Slovakia",4,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","UK","United Kingdom",1,"RECRWATER",80.487804870
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","UK","United Kingdom",2,"ANIMAL",19.512195120
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","UK","United Kingdom",3,"FOOD",0.000000000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2013","UK","United Kingdom",4,"OTHER",0.000000000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","AT","Austria",1,"ANIMAL",40.000000000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","AT","Austria",2,"FOOD",20.000000000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","AT","Austria",3,"OTHER",40.000000000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","AT","Austria",4,"PTP",0.000000000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","AT","Austria",5,"RECRWATER",0.000000000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","BE","Belgium",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","BE","Belgium",2,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","BE","Belgium",3,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","BE","Belgium",4,"PTP",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","BE","Belgium",5,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","BG","Bulgaria",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","BG","Bulgaria",2,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","BG","Bulgaria",3,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","BG","Bulgaria",4,"PTP",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","BG","Bulgaria",5,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","CY","Cyprus",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","CY","Cyprus",2,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","CY","Cyprus",3,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","CY","Cyprus",4,"PTP",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","CY","Cyprus",5,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","CZ","Czechia",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","CZ","Czechia",2,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","CZ","Czechia",3,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","CZ","Czechia",4,"PTP",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","CZ","Czechia",5,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","DE","Germany",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","DE","Germany",2,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","DE","Germany",3,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","DE","Germany",4,"PTP",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","DE","Germany",5,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","DK","Denmark",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","DK","Denmark",2,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","DK","Denmark",3,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","DK","Denmark",4,"PTP",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","DK","Denmark",5,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EE","Estonia",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EE","Estonia",2,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EE","Estonia",3,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EE","Estonia",4,"PTP",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EE","Estonia",5,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EL","Greece",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EL","Greece",2,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EL","Greece",3,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EL","Greece",4,"PTP",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EL","Greece",5,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","ES","Spain",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","ES","Spain",2,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","ES","Spain",3,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","ES","Spain",4,"PTP",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","ES","Spain",5,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EU27_21","EU (without UK)",1,"ANIMAL",77.777777000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EU27_21","EU (without UK)",2,"FOOD",9.876543000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EU27_21","EU (without UK)",3,"OTHER",8.641975000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EU27_21","EU (without UK)",4,"PTP",2.469135000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EU27_21","EU (without UK)",5,"RECRWATER",1.234567000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EU27_UK_21","EU (with UK until 2019)",1,"ANIMAL",77.777777000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EU27_UK_21","EU (with UK until 2019)",2,"FOOD",9.876543000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EU27_UK_21","EU (with UK until 2019)",3,"OTHER",8.641975000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EU27_UK_21","EU (with UK until 2019)",4,"PTP",2.469135000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EU27_UK_21","EU (with UK until 2019)",5,"RECRWATER",1.234567000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EUEEA30_21","EU/EEA (without UK)",1,"ANIMAL",77.777777000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EUEEA30_21","EU/EEA (without UK)",2,"FOOD",9.876543000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EUEEA30_21","EU/EEA (without UK)",3,"OTHER",8.641975000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EUEEA30_21","EU/EEA (without UK)",4,"PTP",2.469135000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EUEEA30_21","EU/EEA (without UK)",5,"RECRWATER",1.234567000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EUEEAUK_21","EU/EEA (with UK until 2019)",1,"ANIMAL",77.777777000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EUEEAUK_21","EU/EEA (with UK until 2019)",2,"FOOD",9.876543000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EUEEAUK_21","EU/EEA (with UK until 2019)",3,"OTHER",8.641975000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EUEEAUK_21","EU/EEA (with UK until 2019)",4,"PTP",2.469135000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","EUEEAUK_21","EU/EEA (with UK until 2019)",5,"RECRWATER",1.234567000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","FI","Finland",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","FI","Finland",2,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","FI","Finland",3,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","FI","Finland",4,"PTP",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","FI","Finland",5,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","FR","France",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","FR","France",2,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","FR","France",3,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","FR","France",4,"PTP",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","FR","France",5,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","HR","Croatia",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","HR","Croatia",2,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","HR","Croatia",3,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","HR","Croatia",4,"PTP",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","HR","Croatia",5,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","HU","Hungary",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","HU","Hungary",2,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","HU","Hungary",3,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","HU","Hungary",4,"PTP",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","HU","Hungary",5,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","IE","Ireland",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","IE","Ireland",2,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","IE","Ireland",3,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","IE","Ireland",4,"PTP",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","IE","Ireland",5,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","IS","Iceland",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","IS","Iceland",2,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","IS","Iceland",3,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","IS","Iceland",4,"PTP",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","IS","Iceland",5,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","IT","Italy",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","IT","Italy",2,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","IT","Italy",3,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","IT","Italy",4,"PTP",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","IT","Italy",5,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","LT","Lithuania",1,"ANIMAL",0.000000000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","LT","Lithuania",2,"FOOD",100.000000000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","LT","Lithuania",3,"OTHER",0.000000000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","LT","Lithuania",4,"PTP",0.000000000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","LT","Lithuania",5,"RECRWATER",0.000000000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","LU","Luxembourg",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","LU","Luxembourg",2,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","LU","Luxembourg",3,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","LU","Luxembourg",4,"PTP",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","LU","Luxembourg",5,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","LV","Latvia",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","LV","Latvia",2,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","LV","Latvia",3,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","LV","Latvia",4,"PTP",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","LV","Latvia",5,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","MT","Malta",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","MT","Malta",2,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","MT","Malta",3,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","MT","Malta",4,"PTP",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","MT","Malta",5,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","NL","Netherlands",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","NL","Netherlands",2,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","NL","Netherlands",3,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","NL","Netherlands",4,"PTP",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","NL","Netherlands",5,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","PL","Poland",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","PL","Poland",2,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","PL","Poland",3,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","PL","Poland",4,"PTP",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","PL","Poland",5,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","PT","Portugal",1,"ANIMAL",94.000000000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","PT","Portugal",2,"FOOD",6.000000000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","PT","Portugal",3,"OTHER",0.000000000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","PT","Portugal",4,"PTP",0.000000000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","PT","Portugal",5,"RECRWATER",0.000000000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","RO","Romania",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","RO","Romania",2,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","RO","Romania",3,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","RO","Romania",4,"PTP",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","RO","Romania",5,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","SE","Sweden",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","SE","Sweden",2,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","SE","Sweden",3,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","SE","Sweden",4,"PTP",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","SE","Sweden",5,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","SI","Slovenia",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","SI","Slovenia",2,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","SI","Slovenia",3,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","SI","Slovenia",4,"PTP",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","SI","Slovenia",5,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","SK","Slovakia",1,"ANIMAL",0.000000000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","SK","Slovakia",2,"FOOD",28.571428570
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","SK","Slovakia",3,"OTHER",28.571428570
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","SK","Slovakia",4,"PTP",28.571428570
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","SK","Slovakia",5,"RECRWATER",14.285714280
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","UK","United Kingdom",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","UK","United Kingdom",2,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","UK","United Kingdom",3,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","UK","United Kingdom",4,"PTP",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2014","UK","United Kingdom",5,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","AT","Austria",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","AT","Austria",2,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","AT","Austria",3,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","AT","Austria",4,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","BE","Belgium",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","BE","Belgium",2,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","BE","Belgium",3,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","BE","Belgium",4,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","BG","Bulgaria",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","BG","Bulgaria",2,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","BG","Bulgaria",3,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","BG","Bulgaria",4,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","CY","Cyprus",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","CY","Cyprus",2,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","CY","Cyprus",3,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","CY","Cyprus",4,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","CZ","Czechia",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","CZ","Czechia",2,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","CZ","Czechia",3,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","CZ","Czechia",4,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","DE","Germany",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","DE","Germany",2,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","DE","Germany",3,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","DE","Germany",4,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","DK","Denmark",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","DK","Denmark",2,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","DK","Denmark",3,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","DK","Denmark",4,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","EE","Estonia",1,"ANIMAL",50.000000000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","EE","Estonia",2,"RECRWATER",0.000000000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","EE","Estonia",3,"FOOD",50.000000000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","EE","Estonia",4,"OTHER",0.000000000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","EL","Greece",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","EL","Greece",2,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","EL","Greece",3,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","EL","Greece",4,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","ES","Spain",1,"ANIMAL",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","ES","Spain",2,"RECRWATER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","ES","Spain",3,"FOOD",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","ES","Spain",4,"OTHER",-
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","EU27_21","EU (without UK)",1,"ANIMAL",71.014492000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","EU27_21","EU (without UK)",2,"RECRWATER",13.043478000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","EU27_21","EU (without UK)",3,"FOOD",11.594202000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","EU27_21","EU (without UK)",4,"OTHER",4.347826000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","EU27_UK_21","EU (with UK until 2019)",1,"ANIMAL",71.014492000
"Leptospirosis","Confirmed cases","Distribution by transmission","%","2015","EU27_UK_21","EU (with UK until 2019)",2,"RECRWATER",13.043478000
